Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-08-21 21:42:00,"Leg",1h 5m,"Seated Leg Curl (Machine)",3,90.0,15.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Seated Leg Curl (Machine)",2,80.0,15.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Seated Leg Curl (Machine)",1,70.0,15.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Calf Press on Seated Leg Press",1,35.0,20.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Calf Press on Seated Leg Press",2,35.0,20.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Calf Press on Seated Leg Press",3,45.0,20.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Bulgarian Split Squat",3,20.0,12.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Bulgarian Split Squat",1,20.0,12.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Bulgarian Split Squat",2,20.0,12.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Trap Bar Deadlift",1,45.0,10.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Trap Bar Deadlift",3,45.0,12.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Trap Bar Deadlift",2,45.0,10.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Standing Calf Raise (Machine)",2,90.0,20.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Standing Calf Raise (Machine)",3,90.0,20.0,0,0.0,
2023-08-21 21:42:00,"Leg",1h 5m,"Standing Calf Raise (Machine)",1,90.0,20.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Incline Bench Press (Barbell)",3,30.0,10.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Incline Bench Press (Barbell)",1,25.0,10.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Incline Bench Press (Barbell)",2,25.0,10.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Lateral Raise (Cable)",3,12.5,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Lateral Raise (Cable)",1,12.5,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Lateral Raise (Cable)",2,12.5,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Triceps Dip",2,0.25,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Triceps Dip",1,0.4,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Triceps Dip",3,0.25,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Bench Press (Barbell)",4,40.0,8.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Bench Press (Barbell)",1,25.0,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Bench Press (Barbell)",3,35.0,8.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Bench Press (Barbell)",5,45.0,6.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Bench Press (Barbell)",2,30.0,10.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Triceps Extension (Cable)",1,22.5,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Triceps Extension (Cable)",3,20.0,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Triceps Extension (Cable)",2,22.5,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Overhead Press (Dumbbell)",3,20.0,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Overhead Press (Dumbbell)",2,17.5,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Overhead Press (Dumbbell)",1,17.5,12.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Knee Raise (Captain's Chair)",1,0,8.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Knee Raise (Captain's Chair)",3,0,8.0,0,0.0,
2023-08-22 21:41:42,"Push",1h 9m,"Knee Raise (Captain's Chair)",2,0,8.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Pull Up",2,0,6.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Pull Up",1,0,6.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Pull Up",3,0,6.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Kneeling Pulldown (Band)",3,80.0,15.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Kneeling Pulldown (Band)",1,80.0,15.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Kneeling Pulldown (Band)",2,80.0,15.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Seated Row (Cable)",1,85.0,12.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Seated Row (Cable)",3,120.0,12.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Seated Row (Cable)",2,100.0,12.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Lat Pulldown (Machine)",1,100.0,12.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Lat Pulldown (Machine)",3,120.0,12.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Lat Pulldown (Machine)",2,120.0,10.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Bent Over Row (Barbell)",2,80.0,12.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Bent Over Row (Barbell)",3,80.0,12.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Bent Over Row (Barbell)",1,70.0,12.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Bicep Curl (Barbell)",2,25.0,15.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Bicep Curl (Barbell)",3,30.0,12.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Bicep Curl (Barbell)",1,25.0,12.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Face Pull (Cable)",W,25.0,20.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Face Pull (Cable)",2,25.0,20.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Face Pull (Cable)",1,25.0,20.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Knee Raise (Captain's Chair)",1,0,10.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Knee Raise (Captain's Chair)",3,0,10.0,0,0.0,
2023-08-23 21:05:57,"Pull",1h 4m,"Knee Raise (Captain's Chair)",2,0,10.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Front Squat (Barbell)",1,25.0,5.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Front Squat (Barbell)",2,35.0,5.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Front Squat (Barbell)",4,45.0,5.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Front Squat (Barbell)",5,45.0,5.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Front Squat (Barbell)",3,40.0,5.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Calf Press on Seated Leg Press",2,45.0,20.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Calf Press on Seated Leg Press",3,45.0,20.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Calf Press on Seated Leg Press",1,45.0,20.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Seated Leg Curl (Machine)",1,70.0,15.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Seated Leg Curl (Machine)",2,80.0,15.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Seated Leg Curl (Machine)",3,90.0,15.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Bulgarian Split Squat",2,20.0,12.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Bulgarian Split Squat",1,20.0,12.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Bulgarian Split Squat",3,20.0,12.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Trap Bar Deadlift",3,80.0,8.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Trap Bar Deadlift",1,45.0,12.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Trap Bar Deadlift",2,70.0,10.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Standing Calf Raise (Machine)",1,115.0,20.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Standing Calf Raise (Machine)",3,115.0,20.0,0,0.0,
2023-08-28 21:06:21,"Leg",1h 18m,"Standing Calf Raise (Machine)",2,115.0,20.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Incline Bench Press (Barbell)",3,35.0,10.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Incline Bench Press (Barbell)",1,25.0,10.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Incline Bench Press (Barbell)",2,30.0,10.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Lateral Raise (Cable)",2,12.5,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Lateral Raise (Cable)",3,12.5,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Lateral Raise (Cable)",1,12.5,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Triceps Extension (Cable)",3,22.5,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Triceps Extension (Cable)",1,17.5,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Triceps Extension (Cable)",2,22.5,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Bench Press (Barbell)",3,45.0,8.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Bench Press (Barbell)",1,25.0,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Bench Press (Barbell)",4,45.0,8.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Bench Press (Barbell)",2,35.0,10.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Overhead Press (Dumbbell)",1,20.0,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Overhead Press (Dumbbell)",2,20.0,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Overhead Press (Dumbbell)",3,20.0,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Triceps Dip",2,0.25,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Triceps Dip",1,0.25,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Triceps Dip",3,0.25,12.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Knee Raise (Captain's Chair)",2,0,10.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Knee Raise (Captain's Chair)",3,0,10.0,0,0.0,
2023-08-30 21:37:06,"Push",1h 10m,"Knee Raise (Captain's Chair)",1,0,10.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Pull Up",2,0,6.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Pull Up",1,0,6.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Pull Up",3,0,6.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Kneeling Pulldown (Band)",2,85.0,15.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Kneeling Pulldown (Band)",3,92.5,15.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Kneeling Pulldown (Band)",1,77.5,15.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Seated Row (Cable)",3,110.0,15.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Seated Row (Cable)",1,90.0,12.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Seated Row (Cable)",2,100.0,12.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Lat Pulldown (Machine)",3,120.0,12.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Lat Pulldown (Machine)",1,100.0,12.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Lat Pulldown (Machine)",2,110.0,12.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Bent Over Row (Barbell)",1,80.0,12.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Bent Over Row (Barbell)",2,80.0,12.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Bent Over Row (Barbell)",3,80.0,12.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Bicep Curl (Barbell)",1,40.0,12.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Bicep Curl (Barbell)",3,40.0,15.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Bicep Curl (Barbell)",2,40.0,18.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Face Pull (Cable)",2,25.0,20.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Face Pull (Cable)",1,25.0,20.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Face Pull (Cable)",W,25.0,20.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Knee Raise (Captain's Chair)",1,0,8.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Knee Raise (Captain's Chair)",3,0,6.0,0,0.0,
2023-08-31 20:51:52,"Pull",1h 4m,"Knee Raise (Captain's Chair)",2,0,8.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Bulgarian Split Squat",2,20.0,12.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Bulgarian Split Squat",1,20.0,12.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Bulgarian Split Squat",3,20.0,12.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Calf Press on Seated Leg Press",1,35.0,20.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Calf Press on Seated Leg Press",3,45.0,20.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Calf Press on Seated Leg Press",2,45.0,20.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Glute Ham Raise",2,0.0,5.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Glute Ham Raise",1,0.0,5.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Glute Ham Raise",3,0,5.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Goblet Squat (Kettlebell)",2,45.0,12.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Goblet Squat (Kettlebell)",1,45.0,12.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Goblet Squat (Kettlebell)",3,45.0,12.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Seated Leg Curl (Machine)",2,100.0,15.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Seated Leg Curl (Machine)",3,105.0,15.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Seated Leg Curl (Machine)",1,70.0,15.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Standing Calf Raise (Dumbbell)",1,27.5,20.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Standing Calf Raise (Dumbbell)",2,37.5,20.0,0,0.0,
2023-09-02 20:04:20,"Leg",1h 34m,"Standing Calf Raise (Dumbbell)",3,37.5,20.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Incline Bench Press (Barbell)",2,30.0,10.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Incline Bench Press (Barbell)",3,35.0,10.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Incline Bench Press (Barbell)",1,25.0,10.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Lateral Raise (Cable)",1,15.0,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Lateral Raise (Cable)",3,15.0,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Lateral Raise (Cable)",2,15.0,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Triceps Dip",2,0.6,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Triceps Dip",3,0.6,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Triceps Dip",1,0.6,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Bench Press (Barbell)",3,35.0,10.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Bench Press (Barbell)",4,45.0,7.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Bench Press (Barbell)",1,25.0,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Bench Press (Barbell)",2,30.0,10.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Triceps Extension (Cable)",2,30.0,15.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Triceps Extension (Cable)",3,35.0,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Triceps Extension (Cable)",1,25.0,15.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Overhead Press (Dumbbell)",2,20.0,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Overhead Press (Dumbbell)",3,20.0,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Overhead Press (Dumbbell)",1,20.0,12.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Knee Raise (Captain's Chair)",2,0,10.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Knee Raise (Captain's Chair)",3,0,10.0,0,0.0,
2023-09-04 17:53:29,"Push",1h 7m,"Knee Raise (Captain's Chair)",1,0,10.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Pull Up",3,0,6.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Pull Up",1,0,6.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Pull Up",2,0,6.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Kneeling Pulldown (Band)",3,150.0,15.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Kneeling Pulldown (Band)",1,120.0,15.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Kneeling Pulldown (Band)",2,140.0,15.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Seated Row (Cable)",2,110.0,12.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Seated Row (Cable)",1,90.0,15.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Seated Row (Cable)",3,120.0,12.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Lat Pulldown (Machine)",3,120.0,12.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Lat Pulldown (Machine)",2,100.0,12.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Lat Pulldown (Machine)",1,100.0,12.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Bent Over Row (Barbell)",2,80.0,12.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Bent Over Row (Barbell)",1,80.0,12.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Bent Over Row (Barbell)",3,80.0,12.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Bicep Curl (Barbell)",3,40.0,15.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Bicep Curl (Barbell)",2,40.0,15.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Bicep Curl (Barbell)",1,40.0,15.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Face Pull (Cable)",W,25.0,20.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Face Pull (Cable)",2,25.0,20.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Face Pull (Cable)",1,25.0,20.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Knee Raise (Captain's Chair)",1,0,10.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Knee Raise (Captain's Chair)",2,0,10.0,0,0.0,
2023-09-05 15:38:45,"Pull",1h,"Knee Raise (Captain's Chair)",3,0,10.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Front Squat (Barbell)",1,25.0,5.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Front Squat (Barbell)",2,30.0,5.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Front Squat (Barbell)",4,45.0,5.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Front Squat (Barbell)",5,45.0,5.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Front Squat (Barbell)",3,35.0,5.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Standing Calf Raise (Machine)",2,115.0,20.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Standing Calf Raise (Machine)",1,115.0,20.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Standing Calf Raise (Machine)",3,115.0,20.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Seated Leg Curl (Machine)",1,160.0,15.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Seated Leg Curl (Machine)",3,200.0,15.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Seated Leg Curl (Machine)",2,180.0,15.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Calf Press on Seated Leg Press",2,45.0,20.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Calf Press on Seated Leg Press",3,45.0,20.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Calf Press on Seated Leg Press",1,45.0,20.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Bulgarian Split Squat",1,25.0,12.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Bulgarian Split Squat",2,25.0,10.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Bulgarian Split Squat",3,25.0,10.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Trap Bar Deadlift",1,45.0,12.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Trap Bar Deadlift",2,45.0,12.0,0,0.0,
2023-09-07 18:29:19,"Leg",1h 5m,"Trap Bar Deadlift",3,45.0,10.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Incline Bench Press (Barbell)",3,35.0,10.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Incline Bench Press (Barbell)",1,25.0,10.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Incline Bench Press (Barbell)",2,30.0,10.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Lateral Raise (Cable)",1,15.0,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Lateral Raise (Cable)",3,15.0,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Lateral Raise (Cable)",2,15.0,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Triceps Extension (Cable)",2,20.0,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Triceps Extension (Cable)",1,25.0,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Triceps Extension (Cable)",3,20.0,8.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Bench Press (Barbell)",3,35.0,10.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Bench Press (Barbell)",5,40.0,8.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Bench Press (Barbell)",4,40.0,7.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Bench Press (Barbell)",2,30.0,10.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Bench Press (Barbell)",1,25.0,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Triceps Dip",3,0.7,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Triceps Dip",2,0.6,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Triceps Dip",1,0.6,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Overhead Press (Dumbbell)",3,20.0,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Overhead Press (Dumbbell)",1,20.0,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Overhead Press (Dumbbell)",2,20.0,12.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Knee Raise (Captain's Chair)",2,0,10.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Knee Raise (Captain's Chair)",3,0,10.0,0,0.0,
2023-09-08 17:44:43,"Push",1h 6m,"Knee Raise (Captain's Chair)",1,0,10.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Pull Up",1,0,6.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Pull Up",3,0,6.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Pull Up",2,0,6.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Kneeling Pulldown (Band)",2,100.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Kneeling Pulldown (Band)",3,100.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Kneeling Pulldown (Band)",1,85.0,15.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Seated Row (Cable)",1,90.0,15.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Seated Row (Cable)",2,110.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Seated Row (Cable)",3,120.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Lat Pulldown (Machine)",1,100.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Lat Pulldown (Machine)",3,120.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Lat Pulldown (Machine)",2,100.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Bent Over Row (Barbell)",3,80.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Bent Over Row (Barbell)",1,80.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Bent Over Row (Barbell)",2,80.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Bicep Curl (Barbell)",3,50.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Bicep Curl (Barbell)",2,50.0,12.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Bicep Curl (Barbell)",1,45.0,15.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Face Pull (Cable)",W,25.0,20.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Face Pull (Cable)",1,25.0,20.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Face Pull (Cable)",2,25.0,20.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Knee Raise (Captain's Chair)",1,0,10.0,0,0.0,
2023-09-09 13:57:18,"Pull",58m,"Knee Raise (Captain's Chair)",3,0,10.0,0,0.0,
